CreatedAt,Replies,Favorites,Impressions,Sentiment,UserValue,TweetValue,InfluenceScore,price
1702750207,1,0,17020,undefined,10.28,2.71,0.008280989,0.09478
1702750216,0,0,725,neutral,0.19,0.1,1.258680556,0.09478
1702750226,0,0,0,positive,0.49,0.24,0,0.09478
1702750230,1,1,215,positive,0.09,0.02,0.486425339,0.09478
1702750276,0,24,7611,neutral,3.56,3.56,1.559631148,0.09469
1702750287,0,0,0,neutral,0.64,0.32,0,0.09469
1702750312,0,0,602,neutral,1.19,0.59,0.215307582,0.09469
1702750475,0,0,0,positive,0.84,0.42,0,0.09448
1702750477,0,0,0,neutral,0.05,0.03,0,0.09448
1702750480,0,0,0,undefined,0.42,0.21,0,0.09448
1702750485,0,0,0,undefined,0.42,0.21,0,0.09448
1702750489,0,0,0,undefined,0.42,0.21,0,0.09448
1702750493,0,0,0,undefined,0.42,0.21,0,0.09448
1702750504,0,0,0,neutral,0.09,0.04,0,0.09444
1702750523,0,0,0,undefined,0.42,0.21,0,0.09444
1702750527,0,0,0,undefined,0.42,0.21,0,0.09444
1702750531,0,0,0,undefined,0.42,0.21,0,0.09444
1702750536,0,0,0,undefined,0.42,0.21,0,0.09444
1702750540,0,0,0,undefined,0.42,0.21,0,0.09444
1702750547,0,0,0,undefined,0.42,0.21,0,0.09444
1702750551,0,0,584,neutral,10.63,11.69,0.045653533,0.09444
1702750553,0,0,17761,positive,73,36.5,0.224238063,0.09444
1702750558,0,0,0,undefined,0.42,0.21,0,0.09444
1702750562,0,0,0,undefined,0.42,0.21,0,0.09433
1702750566,0,0,0,neutral,0.65,0.33,0,0.09433
1702750567,0,0,0,undefined,0.42,0.21,0,0.09433
1702750573,0,0,0,undefined,0.42,0.21,0,0.09433
1702750578,0,0,0,undefined,0.42,0.21,0,0.09433
1702750583,0,0,0,undefined,0.42,0.21,0,0.09433
1702750590,0,0,0,undefined,0.42,0.21,0,0.09433
1702750594,0,0,0,undefined,0.42,0.21,0,0.09433
1702750598,0,0,0,undefined,0.42,0.21,0,0.09433
1702750604,0,0,0,undefined,0.42,0.21,0,0.09433
1702750609,0,0,0,undefined,0.42,0.21,0,0.09433
1702750643,0,0,0,neutral,0.42,0.21,0,0.09421
1702750648,0,0,0,neutral,0.42,0.21,0,0.09421
1702750652,0,0,0,neutral,0.42,0.21,0,0.09421
1702750653,0,0,1383,undefined,39.71,19.86,0.013482423,0.09421
1702750721,0,0,0,neutral,0.6,0.3,0,0.0944
1702750728,0,0,0,undefined,0.42,0.21,0,0.0944
1702750732,0,0,0,undefined,0.42,0.21,0,0.0944
1702750734,0,0,602,neutral,1.19,0.59,0.215307582,0.0944
1702750735,0,0,602,undefined,1.19,0.59,0.215307582,0.0944
1702750737,0,0,0,undefined,0.42,0.21,0,0.0944
1702750741,0,0,0,undefined,0.42,0.21,0,0.09437
1702750745,0,0,0,undefined,0.42,0.21,0,0.09437
1702750750,0,0,0,undefined,0.42,0.21,0,0.09437
1702750757,0,0,0,undefined,0.42,0.21,0,0.09437
1702750759,0,0,4522,neutral,1.15,0.57,1.934131737,0.09437
1702750763,0,0,0,undefined,0.42,0.21,0,0.09437
1702750777,0,0,0,undefined,0.42,0.21,0,0.09437
1702750780,0,0,0,undefined,0.42,0.21,0,0.09437
1702750785,0,0,0,undefined,0.42,0.21,0,0.09437
1702750788,0,0,0,undefined,0.42,0.21,0,0.09437
1702750791,0,0,0,positive,0.27,0.14,0,0.09437
1702750793,0,0,0,undefined,0.42,0.21,0,0.09437
1702750798,0,0,0,undefined,0.42,0.21,0,0.09437
1702750883,1,4,987,neutral,0.6,0.12,1.111486486,0.09438
1702750939,0,0,0,neutral,8.16,4.08,0,0.0944
1702750940,0,0,0,positive,0.15,0.07,0,0.0944
1702750967,0,0,0,positive,2.54,1.27,0,0.0944
1702750995,0,0,0,neutral,0.09,0.04,0,0.09433
1702751041,0,0,25,negative,0.03,0.03,2.777777778,0.09429
1702751092,0,1,47,neutral,0.48,0.63,0.067528736,0.09429
1702751092,0,0,0,neutral,0.31,0.15,0,0.09429
1702751169,1,0,17020,undefined,10.28,2.71,0.008280989,0.09409
1702751228,0,1,116,neutral,1.2,1.2,0.282926829,0.09411
1702751228,0,0,0,positive,0.67,0.34,0,0.09411
1702751254,0,0,8908,neutral,4.12,2.06,1.027095584,0.09411
1702751276,0,6,479,neutral,1.51,1.51,0.13188326,0.09411
1702751294,0,0,0,positive,0.67,0.34,0,0.09402
1702751302,0,0,8908,neutral,4.12,2.06,1.027095584,0.09402
1702751352,0,2,17020,undefined,10.28,13.57,0.008280989,0.09403
1702751378,0,43,2854,neutral,2.56,3.38,0.363566879,0.09403
1702751381,0,0,0,neutral,0.2,0.1,0,0.09403
1702751383,0,0,0,undefined,0.2,0.1,0,0.09403
1702751396,1,0,17020,undefined,10.28,2.71,0.008280989,0.09403
1702751409,1,1,987,neutral,0.6,0.12,1.111486486,0.09405
1702751412,0,0,4220,neutral,1.42,1.87,0.15329846,0.09405
1702751461,0,0,0,neutral,5.69,2.85,0,0.09413
1702751475,0,0,861,neutral,9.05,4.53,0.044727273,0.09413
1702751536,0,0,602,neutral,1.19,0.59,0.215307582,0.09423
1702751558,0,0,0,undefined,2.07,1.03,0,0.09423
1702751571,0,0,25,neutral,0.28,0.31,0.384615385,0.09423
1702751596,0,152,17761,positive,73,96.36,0.224238063,0.09416
1702751597,0,0,0,neutral,2.07,1.03,0,0.09416
1702751614,1,3,17020,undefined,10.28,2.71,0.008280989,0.09416
1702751642,0,0,0,undefined,5.1,2.55,0,0.09417
1702751659,0,0,0,neutral,0.59,0.29,0,0.09417
1702751673,1,0,17020,undefined,10.28,2.71,0.008280989,0.09417
1702751686,0,0,861,positive,9.05,4.53,0.044727273,0.09417
1702751688,0,0,18,neutral,0,0,3.6,0.09417
1702751691,0,0,78577,positive,38.9,19.45,0.259308638,0.09417
1702751706,0,0,0,positive,3.2,1.6,0,0.0941
1702751716,0,0,0,positive,0.84,0.42,0,0.0941
1702751716,0,0,2254,undefined,1.05,1.16,2.423655914,0.0941
1702751721,0,0,0,positive,0.84,0.42,0,0.0941
1702751734,0,0,0,positive,0.97,0.48,0,0.0941
1702751752,1,0,17020,undefined,10.28,2.71,0.008280989,0.0941
1702751756,1,1,17,neutral,0.75,0.15,0.077272727,0.0941
1702751760,0,0,0,neutral,1.51,0.76,0,0.09421
1702751766,0,0,0,neutral,0.99,0.49,0,0.09421
1702751820,0,1,62,neutral,0.48,0.53,0.118095238,0.09423
1702751836,0,0,0,positive,1.42,0.71,0,0.09423
1702751850,0,0,0,positive,0.47,0.23,0,0.09423
1702751874,1,0,19,neutral,0.22,0.04,0.253333333,0.09423
1702751885,0,0,0,neutral,4.25,2.13,0,0.09415
1702751896,0,0,0,neutral,5.93,2.96,0,0.09415
1702751969,0,0,3321,neutral,2.24,2.46,0.123484792,0.09425
1702752023,1,0,17020,undefined,10.28,2.71,0.008280989,0.09419
1702752090,1,0,17020,undefined,10.28,2.71,0.008280989,0.09425
1702752185,0,0,0,positive,0.42,0.21,0,0.09433
1702752195,0,0,0,neutral,0.49,0.24,0,0.09433
1702752205,0,0,1383,undefined,39.71,19.86,0.013482423,0.09433
1702752219,0,0,0,neutral,7.28,3.64,0,0.09433
1702752219,0,0,116,neutral,1.2,0.6,0.282926829,0.09433
1702752277,0,0,0,positive,0.44,0.22,0,0.09425
1702752302,0,0,0,undefined,0.2,0.1,0,0.09425
1702752306,0,0,4220,neutral,1.42,1.87,0.15329846,0.09425
1702752311,0,0,18,positive,0,0,3.6,0.09425
1702752339,0,0,197,neutral,1.09,0.55,0.077254902,0.09425
1702752361,0,0,0,positive,0.65,0.33,0,0.09427
1702752418,0,0,0,neutral,0.7,0.35,0,0.09427
1702752425,0,0,0,neutral,0.69,0.34,0,0.09424
1702752431,0,0,0,undefined,0.69,0.34,0,0.09424
1702752457,0,0,0,neutral,6.37,3.19,0,0.09424
1702752464,0,0,0,positive,0.06,0.03,0,0.09424
1702752472,0,0,0,positive,0.22,0.11,0,0.09424
1702752483,0,0,0,positive,0,0,0,0.09423
1702752493,0,0,0,positive,3.04,1.52,0,0.09423
1702752526,0,0,0,undefined,0.69,0.34,0,0.09423
1702752528,0,0,0,positive,0.81,0.41,0,0.09423
1702752538,0,0,0,neutral,3.44,1.72,0,0.09423
1702752543,0,0,3321,neutral,2.24,2.46,0.123484792,0.09435
1702752578,0,0,3909,positive,2.37,1.19,0.797429621,0.09435
1702752583,0,0,3909,undefined,2.37,1.19,0.797429621,0.09435
1702752587,0,0,0,neutral,0.2,0.1,0,0.09435
1702752625,0,0,122,positive,0.12,0.12,0.282407407,0.09436
1702752661,0,0,120,neutral,8.09,8.09,0.007516442,0.09445
1702752670,0,0,0,neutral,0.97,0.48,0,0.09445
1702752685,0,0,0,neutral,0.65,0.33,0,0.09445
1702752702,0,0,46,neutral,0.09,0.04,0.851851852,0.09445
1702752708,0,0,46,neutral,0.09,0.04,0.851851852,0.09445
1702752712,0,0,46,neutral,0.09,0.04,0.851851852,0.09445
1702752715,0,0,46,positive,0.09,0.04,0.851851852,0.09445
1702752718,0,0,0,undefined,1.57,0.79,0,0.09445
1702752737,0,0,0,positive,1.47,0.73,0,0.0944
1702752820,0,0,0,positive,0.14,0.07,0,0.09436
1702752830,0,0,0,undefined,0,0,0,0.09436
1702752845,0,0,78,neutral,4.76,4.76,0.059541985,0.09428
1702752885,0,0,0,neutral,0.7,0.35,0,0.09428
1702752891,0,0,0,neutral,1.57,0.79,0,0.09428
1702752910,0,0,93,undefined,0.29,0.32,0.091176471,0.09401
1702752947,1,0,145,neutral,0.35,0.08,0.358910891,0.09401
1702752963,0,0,552,neutral,0.22,0.24,3.285714286,0.09414
1702752968,0,0,0,neutral,1.57,0.79,0,0.09414
1702752970,0,0,93,undefined,0.29,0.32,0.091176471,0.09414
1702753021,0,0,0,positive,1.57,0.79,0,0.0942
1702753025,0,7,7611,positive,3.56,3.92,1.559631148,0.0942
1702753054,0,0,28,neutral,19.68,21.65,0.00449727,0.0942
1702753070,0,0,0,neutral,2.04,1.02,0,0.0942
1702753129,0,0,0,positive,0.12,0.06,0,0.09424
1702753130,1,1,197,neutral,1.09,0.24,0.077254902,0.09424
1702753146,0,7,1013,neutral,1.18,1.56,0.973102786,0.0942
1702753147,0,0,18,neutral,0,0,3.6,0.0942
1702753169,0,0,0,positive,2.68,1.34,0,0.0942
1702753185,0,77,10891,negative,182.86,182.86,0.15067375,0.0942
1702753185,0,0,8908,positive,4.12,2.06,1.027095584,0.0942
1702753203,0,0,2841,neutral,8.24,10.88,0.013583293,0.09417
1702753212,0,7,196,neutral,0.17,0.17,3.563636364,0.09417
1702753212,1,0,31,undefined,0.47,0.09,0.206666667,0.09417
1702753214,0,0,1694,undefined,2.33,2.56,0.112933333,0.09417
1702753223,0,0,0,neutral,0.2,0.1,0,0.09417
1702753237,0,0,46,neutral,0.09,0.04,0.851851852,0.09417
1702753254,0,0,0,neutral,0.1,0.05,0,0.09417
1702753256,0,0,0,neutral,0.4,0.2,0,0.09417
1702753276,0,0,46,positive,0.09,0.04,0.851851852,0.09421
1702753313,0,0,141,positive,0.35,0.17,1.155737705,0.09421
1702753376,0,0,0,neutral,0.74,0.37,0,0.09427
1702753385,0,0,0,positive,1.57,0.79,0,0.09433
1702753401,0,0,1383,neutral,39.71,19.86,0.013482423,0.09433
1702753410,0,0,205,undefined,0.36,0.36,0.82,0.09433
1702753412,0,0,0,neutral,1.57,0.79,0,0.09433
1702753441,0,0,1383,neutral,39.71,19.86,0.013482423,0.09439
1702753443,1,1,4448,neutral,22.39,4.48,0.003316522,0.09439
1702753452,0,19,141750,undefined,31.84,35.02,0.783595084,0.09439
1702753458,0,0,0,neutral,0.14,0.07,0,0.09439
1702753486,0,0,0,neutral,0.14,0.07,0,0.09439
1702753516,0,0,0,neutral,0.67,0.34,0,0.09449
1702753544,0,0,0,positive,0.67,0.34,0,0.09449
1702753554,1,1,1052,positive,1.19,0.24,0.186030062,0.09449
1702753555,0,0,0,positive,0.14,0.07,0,0.09449
1702753557,1,2,215,positive,0.09,0.02,0.486425339,0.09449
1702753559,0,0,0,neutral,0.37,0.18,0,0.09449
1702753572,0,0,0,neutral,1.57,0.79,0,0.0943
1702753584,1,1,4448,neutral,22.39,4.48,0.003316522,0.0943
1702753613,0,0,0,undefined,0.47,0.23,0,0.0943
1702753616,0,0,0,neutral,1.59,0.8,0,0.0943
1702753617,0,0,0,neutral,0.88,0.44,0,0.0943
1702753647,1,0,30,neutral,0.46,0.09,0.181818182,0.09416
1702753664,0,0,0,neutral,1.57,0.79,0,0.09416
1702753686,0,0,0,positive,4.74,2.37,0,0.094
1702753690,1,1,1,neutral,0.36,0.1,0.0078125,0.094
1702753713,0,0,50,neutral,4.46,4.91,0.03227889,0.094
1702753740,0,0,0,neutral,0.69,0.34,0,0.094
1702753787,0,0,0,positive,1.57,0.79,0,0.094
1702753811,0,0,0,positive,3.88,1.94,0,0.09401
1702753819,0,0,0,neutral,0.29,0.14,0,0.09401
1702753836,0,0,0,positive,1.02,0.51,0,0.09401
1702753860,0,0,0,undefined,0.11,0.06,0,0.09401
1702753894,1,1,2854,undefined,2.56,0.51,0.363566879,0.09401
1702753894,0,0,100,neutral,2.33,3.08,0.065274151,0.09401
1702753906,0,0,0,neutral,3.06,1.53,0,0.09401
1702753952,0,0,0,neutral,1.57,0.79,0,0.094
1702754029,0,0,1075,neutral,1,0.5,0.393772894,0.09387
1702754033,0,0,0,positive,0.19,0.1,0,0.09387
1702754111,0,0,4220,neutral,1.42,1.87,0.15329846,0.09382
1702754140,0,0,0,neutral,0.23,0.12,0,0.09382
1702754171,0,0,0,positive,0.58,0.29,0,0.09397
1702754240,0,0,0,neutral,1.57,0.79,0,0.09409
1702754260,1,0,2453,neutral,0.37,0.08,3.650297619,0.09409
1702754276,0,83,29383,neutral,23.48,30.99,0.065875258,0.09409
1702754288,0,0,0,positive,1.57,0.79,0,0.09429
1702754309,0,0,0,neutral,0.26,0.13,0,0.09429
1702754315,0,0,0,positive,0.44,0.22,0,0.09429
1702754321,0,0,0,neutral,1.57,0.79,0,0.09429
1702754371,0,0,0,positive,0.09,0.04,0,0.09414
1702754446,0,0,0,neutral,1.57,0.79,0,0.09418
1702754449,0,0,0,undefined,14.35,7.17,0,0.09418
1702754456,0,0,17020,undefined,10.28,5.14,0.008280989,0.09418
1702754556,0,0,0,positive,0.07,0.04,0,0.09441
1702754631,0,3,123,neutral,4.08,5.39,0.073741007,0.09454
1702754654,0,0,6,neutral,0.85,0.42,0.024291498,0.09452
1702754694,0,0,0,neutral,0,0,0,0.09452
1702754702,0,0,0,neutral,1.57,0.79,0,0.09457
1702754715,0,5,329,neutral,31.87,42.07,0.030721823,0.09457
1702754730,0,0,0,undefined,0.59,0.29,0,0.09457
1702754736,0,0,13,neutral,0.17,0.09,0.232142857,0.09457
1702754756,0,0,0,neutral,0.32,0.16,0,0.09457
1702754842,0,13,471,neutral,2.63,3.47,0.611688312,0.09441
1702754854,0,0,0,neutral,0.21,0.1,0,0.09441
1702754872,0,0,0,neutral,0.87,0.43,0,0.09441
1702754891,0,0,0,positive,0.48,0.24,0,0.09438
1702754892,0,0,0,positive,6.48,3.24,0,0.09438
1702754892,0,0,0,neutral,2.2,1.1,0,0.09438
1702754899,0,0,0,neutral,1.57,0.79,0,0.09438
1702754927,0,0,0,neutral,1.39,0.69,0,0.09438
1702754982,0,0,3909,neutral,2.37,1.19,0.797429621,0.09444
1702755000,0,5,2179,positive,484.49,532.94,0.0103166,0.09452
1702755028,0,4,1733,undefined,2.69,2.69,0.547032828,0.09452
1702755051,0,0,0,positive,0.68,0.34,0,0.09452
1702755080,0,0,0,positive,0.46,0.23,0,0.09467
1702755080,0,0,0,neutral,0.25,0.13,0,0.09467
1702755109,0,0,0,neutral,0.06,0.03,0,0.09467
1702755111,0,0,1974,neutral,1.56,0.78,0.082843713,0.09467
1702755142,0,0,0,positive,0.27,0.14,0,0.09439
1702755154,0,0,0,positive,0.5,0.25,0,0.09439
1702755189,0,62,4988,neutral,3.96,5.23,0.515608848,0.09407
1702755222,0,0,0,positive,0,0,0,0.09407
1702755252,0,0,2459,positive,0.08,0.08,1.617763158,0.09402
1702755281,0,0,0,undefined,1.57,0.79,0,0.09402
1702755282,0,0,0,neutral,0.34,0.17,0,0.09402
1702755399,1,0,44,undefined,0.53,0.11,0.113989637,0.09407
1702755412,1,0,44,neutral,0.29,0.06,0.536585366,0.09407
1702755416,1,2,215,negative,0.09,0.02,0.486425339,0.09407
1702755483,0,0,0,neutral,0.2,0.1,0,0.09402
1702755514,0,0,0,neutral,0.05,0.03,0,0.09402
1702755537,0,0,0,neutral,0.07,0.04,0,0.09402
1702755560,0,0,0,neutral,0.27,0.14,0,0.09386
1702755650,0,0,0,undefined,0.09,0.04,0,0.09361
1702755655,0,2,1150,neutral,0.15,0.2,2.457264957,0.09361
1702755656,1,7,1169,positive,5.57,1.11,0.306985294,0.09361
1702755688,0,160,8908,neutral,4.12,5.44,1.027095584,0.09364
1702755703,0,3,55,neutral,4.18,5.52,0.006798517,0.09364
1702755706,0,0,0,neutral,0.41,0.2,0,0.09364
1702755730,0,0,0,neutral,0.42,0.21,0,0.09369
1702755777,0,0,0,neutral,1.57,0.79,0,0.09369
1702755779,0,0,0,undefined,0.03,0.01,0,0.09369
1702755803,0,0,0,neutral,0,0,0,0.09368
1702755806,0,0,0,positive,0,0,0,0.09368
1702755809,0,0,0,neutral,0.67,0.34,0,0.09368
1702755812,0,0,0,positive,0.26,0.13,0,0.09368
1702755868,0,0,0,positive,0.84,0.42,0,0.09372
1702755897,0,0,0,positive,0.01,0.01,0,0.09372
1702755910,0,0,0,neutral,8.4,4.2,0,0.09373
1702755913,0,0,4220,neutral,1.42,1.87,0.15329846,0.09373
1702755923,1,0,25,positive,0.14,0.03,0.145348837,0.09373
1702756001,0,0,0,neutral,0.14,0.07,0,0.0939
1702756036,0,0,56002,undefined,247.14,123.57,0.185342574,0.09386
1702756059,0,62,4988,neutral,3.96,5.23,0.515608848,0.09386
1702756063,0,0,0,neutral,0.61,0.3,0,0.09386
1702756076,0,0,0,neutral,0.7,0.35,0,0.09386
1702756079,0,0,0,neutral,1.57,0.79,0,0.09386
1702756087,0,0,0,neutral,0.96,0.48,0,0.09392
1702756244,0,0,602,neutral,1.19,0.59,0.215307582,0.09427
1702756274,0,0,602,neutral,1.19,0.59,0.215307582,0.09419
1702756294,0,0,0,neutral,0.29,0.14,0,0.09419
1702756321,0,8,691,neutral,1.74,2.3,1.265567766,0.0942
1702756385,0,0,0,neutral,0.12,0.06,0,0.09411
1702756428,0,0,98,neutral,0.45,0.5,0.852173913,0.09411
1702756431,0,0,0,neutral,0.12,0.06,0,0.09411
1702756460,0,0,78,neutral,0.09,0.1,1.444444444,0.09417
1702756493,0,0,0,neutral,0.06,0.03,0,0.09417
1702756508,0,0,0,neutral,0.55,0.28,0,0.09424
1702756526,0,0,0,neutral,0.24,0.12,0,0.09424
1702756532,0,0,3,negative,0.33,0.33,0.026548673,0.09424
1702756590,1,1,41,undefined,18.89,3.78,0.006534906,0.09423
1702756652,0,0,0,neutral,0,0,0,0.09452
1702756654,0,0,0,positive,0,0,0,0.09452
1702756687,0,0,0,neutral,5.19,2.6,0,0.0944
1702756733,0,0,0,positive,0.12,0.06,0,0.0944
1702756733,0,0,0,neutral,1.21,0.6,0,0.0944
1702756762,0,0,0,neutral,2.13,1.06,0,0.09435
1702756782,0,0,0,neutral,16.24,8.12,0,0.09435
1702756812,0,0,0,neutral,2.01,1,0,0.09427
1702756831,0,0,0,positive,16.24,8.12,0,0.09427
1702756845,0,0,0,neutral,4.67,2.33,0,0.09427
1702756847,0,0,0,neutral,1.48,0.74,0,0.09427
1702756875,0,0,0,undefined,0.25,0.13,0,0.09427
1702756881,0,21,8956,neutral,6.26,8.26,0.903733602,0.09427
1702756899,0,0,0,undefined,1.09,0.55,0,0.09427
1702756907,0,0,120,undefined,8.09,8.09,0.007516442,0.09427
1702757015,0,0,0,neutral,0.06,0.03,0,0.09472
1702757057,0,0,3909,neutral,2.37,1.19,0.797429621,0.09481
1702757063,0,0,3909,positive,2.37,1.19,0.797429621,0.09481
1702757111,0,0,0,neutral,1.26,0.63,0,0.09492
1702757133,0,0,275,positive,1.44,1.44,0.075883002,0.09492
1702757146,0,0,0,undefined,0.14,0.07,0,0.09492
1702757298,0,0,0,neutral,2.03,1.01,0,0.09514
1702757342,0,0,0,neutral,0.4,0.2,0,0.09521
1702757409,0,0,0,neutral,0.12,0.06,0,0.09515
1702757524,0,0,0,neutral,0.56,0.28,0,0.09537
1702757539,0,0,2944,neutral,4.45,2.23,1.717619603,0.09537
1702757541,0,0,0,neutral,0.17,0.09,0,0.09537
1702757564,0,0,2944,undefined,4.45,2.23,1.717619603,0.09537
1702757567,0,0,2944,undefined,4.45,2.23,1.717619603,0.09537
1702757608,0,0,2944,positive,4.45,2.23,1.717619603,0.09547
1702757620,0,0,0,undefined,0.28,0.14,0,0.09547
1702757676,0,0,0,neutral,0.27,0.14,0,0.09562
1702757677,0,0,0,positive,1.41,0.7,0,0.09562
1702757705,0,0,4220,neutral,1.42,1.87,0.15329846,0.09583
1702757720,0,0,0,neutral,0.05,0.03,0,0.09583
1702757732,0,0,0,neutral,6.98,3.49,0,0.09583
1702757734,0,0,0,neutral,1.14,0.57,0,0.09583
1702757748,0,0,0,neutral,0.05,0.03,0,0.09583
1702757794,0,0,17,neutral,0.86,0.43,0.061818182,0.09593
1702757811,0,0,0,neutral,0.14,0.07,0,0.09593
1702757824,0,0,17,neutral,0.86,0.43,0.061818182,0.09555
1702757841,0,0,17,neutral,0.86,0.43,0.061818182,0.09555
1702757842,0,0,0,neutral,1.05,0.53,0,0.09555
1702757859,0,0,0,neutral,0.72,0.36,0,0.09555
1702757887,0,0,0,positive,0.02,0.01,0,0.09529
1702757921,0,0,671,neutral,4.39,2.19,0.344987147,0.09529
1702757963,0,96,25397,neutral,15.45,15.45,0.304538641,0.09529
1702757977,0,0,0,neutral,4.19,2.1,0,0.09529
1702758005,0,0,7951,neutral,7.06,3.53,0.577834302,0.09507
1702758027,0,0,0,undefined,1.09,0.55,0,0.09507
1702758028,0,0,7951,neutral,7.06,3.53,0.577834302,0.09507
1702758038,1,0,29383,neutral,23.48,6.2,0.065875258,0.09507
1702758046,0,0,0,positive,0.41,0.2,0,0.09507
1702758069,0,0,535,positive,5.36,2.68,0.038425627,0.09509
1702758069,0,0,602,neutral,1.19,0.59,0.215307582,0.09509
1702758079,0,0,0,positive,7,3.5,0,0.09509
1702758097,0,0,0,neutral,0.23,0.12,0,0.09509
1702758115,0,0,0,neutral,5.19,2.6,0,0.09509
1702758121,0,0,0,neutral,0.02,0.01,0,0.09517
1702758157,0,0,0,neutral,0.74,0.37,0,0.09517
1702758197,0,0,2944,neutral,4.45,2.23,1.717619603,0.09527
1702758229,0,0,333,neutral,3.2,3.52,0.097368421,0.09527
1702758231,0,0,0,undefined,2.32,1.16,0,0.09527
1702758233,0,0,1043,neutral,2.9,1.45,0.264989837,0.09527
1702758248,0,0,0,neutral,0.67,0.34,0,0.09509
1702758263,0,0,0,neutral,0.67,0.34,0,0.09509
1702758297,0,0,4,positive,0.03,0.03,0.571428571,0.09509
1702758384,0,0,0,neutral,0.7,0.35,0,0.09491
1702758400,0,0,0,neutral,0.04,0.02,0,0.09491
1702758405,0,0,0,neutral,0.04,0.02,0,0.09491
1702758414,0,0,0,positive,0.04,0.02,0,0.09491
1702758446,0,0,0,neutral,0.84,0.42,0,0.09498
1702758535,0,0,0,neutral,0.71,0.35,0,0.09493
1702758570,0,0,0,positive,17.15,8.57,0,0.09504
1702758589,0,0,0,neutral,0.03,0.01,0,0.09504
1702758602,0,1,15903,neutral,12.83,16.94,0.091201569,0.09534
1702758603,0,0,2841,neutral,8.24,10.88,0.013583293,0.09534
1702758612,0,1,15903,neutral,12.83,14.11,0.091201569,0.09534
1702758651,0,0,4522,neutral,1.15,0.57,1.934131737,0.09534
1702758683,0,0,45,neutral,6.56,7.22,0.024089936,0.09519
1702758693,0,0,0,neutral,1.41,0.7,0,0.09519
1702758718,0,1,915,undefined,0.68,0.9,1.487804878,0.09519
1702758727,1,4,29383,positive,23.48,4.7,0.065875258,0.09509
1702758764,0,1,82,undefined,4.35,4.79,0.056551724,0.09509
1702758809,0,0,3909,neutral,2.37,1.19,0.797429621,0.09496
1702758821,0,0,3909,undefined,2.37,1.19,0.797429621,0.09496
1702758835,0,0,0,positive,0.35,0.17,0,0.09496
1702758876,0,0,0,neutral,0.89,0.45,0,0.09481
1702758898,0,0,0,positive,0.17,0.09,0,0.09481
1702758996,1,1,31,undefined,48.93,9.79,0.001714886,0.0951
1702759029,0,0,0,positive,4.47,2.23,0,0.09524
1702759039,0,0,0,positive,0.47,0.23,0,0.09524
1702759042,0,0,1974,neutral,1.56,0.78,0.082843713,0.09524
1702759185,0,0,333,neutral,0.18,0.09,1.411016949,0.09501
1702759193,0,0,860,neutral,0.34,0.17,1.837606838,0.09501
1702759198,0,0,0,neutral,0.35,0.17,0,0.09501
1702759221,0,0,6,neutral,0.02,0.02,0.6,0.09497
1702759221,1,1,197,undefined,1.09,0.22,0.077254902,0.09497
1702759235,0,0,2944,neutral,4.45,2.23,1.717619603,0.09497
1702759241,0,0,2944,neutral,4.45,2.23,1.717619603,0.09497
1702759263,0,0,1,neutral,3.9,1.95,0.000750188,0.09507
1702759280,0,0,166,undefined,0.24,0.12,1.257575758,0.09507
1702759346,0,0,0,neutral,3.73,1.86,0,0.0951
1702759348,0,18,492,neutral,7.01,9.25,0.220627803,0.0951
1702759376,0,0,0,neutral,0.34,0.17,0,0.0951
1702759473,0,0,0,neutral,0.06,0.03,0,0.09541
1702759529,0,32,2648,neutral,4.62,5.08,0.513178295,0.09539
1702759571,0,0,602,neutral,1.19,0.59,0.215307582,0.09553
1702759587,0,0,602,undefined,1.19,0.59,0.215307582,0.09553
1702759614,0,0,0,positive,0.22,0.11,0,0.09553
1702759653,0,0,0,neutral,1.07,0.54,0,0.09546
1702759701,0,3,535,undefined,5.36,5.9,0.038425627,0.09543
1702759705,0,0,0,neutral,0.05,0.03,0,0.09543
1702759705,0,0,0,neutral,0.81,0.41,0,0.09543
1702759711,0,0,0,positive,0.05,0.03,0,0.09543
1702759714,0,0,0,neutral,0.05,0.03,0,0.09543
1702759716,0,0,0,neutral,0.05,0.03,0,0.09543
1702759743,0,0,591,neutral,0.22,0.11,1.156555773,0.09532
1702759748,0,0,591,positive,0.22,0.11,1.156555773,0.09532
1702759770,0,0,0,positive,1.59,0.8,0,0.09532
1702759790,0,0,402,neutral,1.57,2.07,0.35078534,0.09532
1702759916,0,3,817,undefined,6.4,7.04,0.179088119,0.09552
1702759958,0,4,4522,neutral,1.15,1.52,1.934131737,0.09549
1702759965,0,0,4522,neutral,1.15,0.57,1.934131737,0.09549
1702759966,0,43,5465,undefined,3.25,4.29,5.180094787,0.09549
1702760028,0,0,0,positive,0.22,0.11,0,0.09552
1702760057,0,0,0,undefined,0.56,0.28,0,0.0954
1702760061,0,0,97,undefined,1.87,0.94,0.055555556,0.0954
1702760109,0,0,0,neutral,0.07,0.04,0,0.09557
1702760138,0,0,0,undefined,0.19,0.1,0,0.09557
1702760154,1,0,29,undefined,0.83,0.17,0.103202847,0.09557
1702760187,0,0,0,undefined,3.59,1.79,0,0.09568
1702760206,0,0,0,undefined,0.59,0.29,0,0.09568
1702760223,0,1,834,neutral,10.87,11.96,0.017485743,0.09576
1702760229,0,0,0,undefined,0.51,0.26,0,0.09576
1702760257,0,0,1,neutral,3.9,1.95,0.000750188,0.09576
